Loras,426835,18
Loras,675730,27
Loras,707173,28
Loras,726968,29
Loras,727043,29
Loras,727550,29
Loras,727878,29
Loras,728492,29
Loras,728947,29
Loras,732036,29
Loras,732203,29
Loras,750673,30
Loras,770367,30
Loras,771328,30
Loras,772412,30
Loras,773662,30
Loras,773847,30
Loras,774073,30
Loras,774310,30
Loras,774689,30
Loras,775983,30
Loras,848028,32
Loras,1144321,43
Loras,1144694,43
Loras,1146485,43
Loras,1146578,43
Loras,1146964,43
Loras,1147469,43
Loras,1147593,43
Loras,1148600,44
Loras,1148795,44
Loras,1148977,44
Loras,1149669,44
Loras,1149727,44
Loras,1150973,44
Loras,1151540,44
Loras,1151905,44
Loras,1245702,47
Loras,1271420,49
Loras,1492720,57
Loras,1942230,74
