Bran,27488,1
Bran,28027,1
Bran,29083,1
Bran,29480,1
Bran,29983,1
Bran,30129,1
Bran,31222,1
Bran,31363,1
Bran,31640,1
Bran,32271,1
Bran,32632,1
Bran,34045,1
Bran,34494,1
Bran,34560,1
Bran,34829,1
Bran,34938,1
Bran,35087,1
Bran,35622,1
Bran,35751,1
Bran,36403,1
Bran,36755,1
Bran,37037,1
Bran,37214,1
Bran,38262,1
Bran,38418,1
Bran,38714,1
Bran,39109,1
Bran,39687,1
Bran,40130,1
Bran,40199,1
Bran,40372,1
Bran,41412,1
Bran,42022,1
Bran,42153,1
Bran,42279,1
Bran,42656,1
Bran,43360,1
Bran,43720,1
Bran,43847,1
Bran,44753,1
Bran,45004,1
Bran,45626,1
Bran,45997,1
Bran,46368,1
Bran,47127,1
Bran,50433,2
Bran,53130,2
Bran,53205,2
Bran,55289,2
Bran,60976,2
Bran,99328,4
Bran,101535,4
Bran,102816,4
Bran,130864,5
Bran,140088,6
Bran,143266,6
Bran,143280,6
Bran,143411,6
Bran,143453,6
Bran,143715,6
Bran,144048,6
Bran,154771,6
Bran,154781,6
Bran,154856,6
Bran,155098,6
Bran,155522,6
Bran,155811,6
Bran,172768,7
Bran,173886,7
Bran,174640,7
Bran,175150,7
Bran,176902,7
Bran,182777,8
Bran,182979,8
Bran,183121,8
Bran,183369,8
Bran,183859,8
Bran,184053,8
Bran,184319,8
Bran,184907,8
Bran,185657,8
Bran,186100,8
Bran,186668,8
Bran,186828,8
Bran,187329,8
Bran,187767,8
Bran,187901,8
Bran,188590,8
Bran,188898,8
Bran,189243,8
Bran,189329,8
Bran,189807,8
Bran,190602,8
Bran,191794,8
Bran,192192,8
Bran,192259,8
Bran,192997,8
Bran,193082,8
Bran,193330,8
Bran,193554,8
Bran,193936,8
Bran,194492,8
Bran,194722,8
Bran,195083,8
Bran,195183,8
Bran,196040,8
Bran,196096,8
Bran,196919,8
Bran,197003,8
Bran,197209,8
Bran,198387,8
Bran,199000,8
Bran,200087,8
Bran,201162,8
Bran,202472,8
Bran,203670,8
Bran,204029,8
Bran,204124,8
Bran,204451,8
Bran,204912,8
Bran,205024,8
Bran,205525,8
Bran,205747,8
Bran,205863,8
Bran,206004,8
Bran,206321,8
Bran,206558,8
Bran,206816,8
Bran,207003,8
Bran,207223,8
Bran,207421,8
Bran,207509,8
Bran,207789,8
Bran,207806,8
Bran,213652,9
Bran,217137,9
Bran,217283,9
Bran,217548,9
Bran,218026,9
Bran,218829,9
Bran,223552,10
Bran,224422,10
Bran,224804,10
Bran,225305,10
Bran,225659,10
Bran,225731,10
Bran,226063,10
Bran,226375,10
Bran,226825,10
Bran,226897,10
Bran,227047,10
Bran,227273,10
Bran,228142,10
Bran,228543,10
Bran,229206,10
Bran,229886,10
Bran,230469,10
Bran,271987,12
Bran,284676,12
Bran,309552,14
Bran,310589,14
Bran,311701,14
Bran,313187,14
Bran,313499,14
Bran,313578,14
Bran,314056,14
Bran,314245,14
Bran,314383,14
Bran,314563,14
Bran,315191,14
Bran,315342,14
Bran,315576,14
Bran,315607,14
Bran,316299,14
