Yoren,287937,13
Yoren,288352,13
Yoren,288791,13
Yoren,288891,13
Yoren,289394,13
Yoren,292178,13
Yoren,302679,13
Yoren,307849,13
Yoren,308491,13
Yoren,308795,13
Yoren,437232,19
Yoren,501309,21
Yoren,501340,21
Yoren,508932,21
Yoren,599527,24
Yoren,603651,24
Yoren,604308,24
Yoren,604667,24
Yoren,604962,24
Yoren,605360,24
Yoren,712501,28
Yoren,799790,31
Yoren,799988,31
Yoren,802915,31
Yoren,857127,32
Yoren,858200,32
Yoren,858959,32
Yoren,859400,32
Yoren,859701,32
Yoren,860151,32
Yoren,873308,33
Yoren,1155186,44
Yoren,1749125,65
Yoren,1749142,65
