Hodor,186363,8
Hodor,186394,8
Hodor,186501,8
Hodor,186909,8
Hodor,326006,14
Hodor,392312,17
Hodor,580890,24
Hodor,588502,24
Hodor,588540,24
Hodor,589240,24
Hodor,589293,24
Hodor,589328,24
Hodor,589569,24
Hodor,589699,24
Hodor,589977,24
Hodor,590000,24
Hodor,590053,24
Hodor,590275,24
Hodor,590343,24
Hodor,590603,24
Hodor,591358,24
Hodor,592423,24
Hodor,592459,24
Hodor,592473,24
Hodor,600363,24
Hodor,600469,24
Hodor,600483,24
Hodor,602724,24
Hodor,602816,24
Hodor,767905,30
Hodor,768067,30
Hodor,970911,37
Hodor,1167037,44
Hodor,1167093,44
Hodor,1371985,53
Hodor,1377450,53
Hodor,1377533,53
Hodor,1377568,53
Hodor,1377899,53
Hodor,1378059,53
Hodor,1378679,53
Hodor,1378768,53
Hodor,1379406,53
Hodor,1379795,53
Hodor,1380620,53
Hodor,1381128,53
Hodor,1381556,53
Hodor,1382030,53
Hodor,1382205,53
Hodor,1382569,53
Hodor,1387660,53
Hodor,1397507,53
Hodor,1397560,53
Hodor,1397630,53
Hodor,1397674,53
Hodor,1399202,53
Hodor,1399276,53
Hodor,1401529,53
Hodor,1407066,53
Hodor,1407144,53
Hodor,1407177,53
Hodor,1751946,66
Hodor,1753869,66
Hodor,1754021,66
Hodor,1754433,66
Hodor,1754719,66
Hodor,1755640,66
Hodor,1755799,66
Hodor,1934623,74
