Samwell Tarly,638298,26
Samwell Tarly,638676,26
Samwell Tarly,639093,26
Samwell Tarly,639690,26
Samwell Tarly,642393,26
Samwell Tarly,642817,26
Samwell Tarly,644249,26
Samwell Tarly,645382,26
Samwell Tarly,647335,26
Samwell Tarly,647630,26
Samwell Tarly,649559,26
Samwell Tarly,651457,26
Samwell Tarly,651684,26
Samwell Tarly,653061,26
Samwell Tarly,660643,26
Samwell Tarly,660973,26
Samwell Tarly,1085371,41
Samwell Tarly,1086518,41
Samwell Tarly,1094284,41
Samwell Tarly,1096996,41
Samwell Tarly,1097618,41
Samwell Tarly,1247780,48
Samwell Tarly,1253018,48
Samwell Tarly,1254356,48
Samwell Tarly,1258212,48
Samwell Tarly,1259105,48
Samwell Tarly,1263804,48
Samwell Tarly,1266259,48
Samwell Tarly,1336581,52
Samwell Tarly,1341963,52
Samwell Tarly,1345339,52
Samwell Tarly,1361441,52
Samwell Tarly,1361662,52
Samwell Tarly,1570092,60
Samwell Tarly,1585161,60
Samwell Tarly,1848838,70
Samwell Tarly,1851169,70
Samwell Tarly,1869672,70
Samwell Tarly,1943294,74
Sam,638298,26
Sam,638676,26
Sam,638726,26
Sam,638751,26
Sam,639093,26
Sam,639690,26
Sam,640075,26
Sam,642393,26
Sam,642817,26
Sam,644249,26
Sam,644954,26
Sam,645382,26
Sam,645741,26
Sam,646109,26
Sam,647160,26
Sam,647335,26
Sam,647630,26
Sam,647994,26
Sam,648118,26
Sam,649559,26
Sam,649779,26
Sam,651457,26
Sam,651684,26
Sam,652002,26
Sam,652478,26
Sam,653061,26
Sam,653514,26
Sam,653680,26
Sam,654261,26
Sam,654380,26
Sam,655975,26
Sam,656428,26
Sam,657753,26
Sam,657835,26
Sam,658043,26
Sam,658238,26
Sam,658319,26
Sam,660250,26
Sam,660643,26
Sam,660734,26
Sam,660973,26
Sam,661156,26
Sam,661299,26
Sam,661369,26
Sam,661800,26
Sam,1085371,41
Sam,1085587,41
Sam,1086518,41
Sam,1090144,41
Sam,1090769,41
Sam,1094284,41
Sam,1096996,41
Sam,1097618,41
Sam,1098040,41
Sam,1098242,41
Sam,1100862,41
Sam,1101397,41
Sam,1101949,41
Sam,1102166,41
Sam,1102346,41
Sam,1247780,48
Sam,1248359,48
Sam,1248889,48
Sam,1253018,48
Sam,1253273,48
Sam,1253875,48
Sam,1254356,48
Sam,1254390,48
Sam,1255843,48
Sam,1255902,48
Sam,1257905,48
Sam,1258212,48
Sam,1258477,48
Sam,1258928,48
Sam,1259105,48
Sam,1260257,48
Sam,1260487,48
Sam,1260542,48
Sam,1261003,48
Sam,1261967,48
Sam,1263804,48
Sam,1264360,48
Sam,1264527,48
Sam,1265617,48
Sam,1266259,48
Sam,1336581,52
Sam,1337271,52
Sam,1337342,52
Sam,1341963,52
Sam,1342100,52
Sam,1342357,52
Sam,1342394,52
Sam,1342555,52
Sam,1342884,52
Sam,1343256,52
Sam,1343738,52
Sam,1344319,52
Sam,1345339,52
Sam,1345531,52
Sam,1346217,52
Sam,1349803,52
Sam,1350061,52
Sam,1353675,52
Sam,1361441,52
Sam,1361662,52
Sam,1362407,52
Sam,1570092,60
Sam,1581668,60
Sam,1585161,60
Sam,1585361,60
Sam,1585450,60
Sam,1586041,60
Sam,1586474,60
Sam,1586694,60
Sam,1848838,70
Sam,1849023,70
Sam,1849130,70
Sam,1849300,70
Sam,1849956,70
Sam,1851169,70
Sam,1864086,70
Sam,1866133,70
Sam,1869672,70
Sam,1870063,70
Sam,1943294,74
messer Porcello,631868,26
messer Porcello,632563,26
porcello,633438,26
