Lysa,58549,2
Lysa,106257,4
Lysa,107355,4
Lysa,107844,4
Lysa,139904,6
Lysa,148332,6
Lysa,148673,6
Lysa,149956,6
Lysa,150368,6
Lysa,201058,8
Lysa,201102,8
Lysa,201414,8
Lysa,268474,12
Lysa,330456,14
Lysa,419956,18
Lysa,613052,25
Lysa,613800,25
Lysa,615979,25
Lysa,625387,25
Lysa,625475,25
Lysa,673786,27
Lysa,673946,27
Lysa,691951,28
Lysa,699442,28
Lysa,699508,28
Lysa,699616,28
Lysa,782367,30
Lysa,808635,31
Lysa,847723,32
Lysa,882876,34
Lysa,884173,34
Lysa,885182,34
Lysa,887437,34
Lysa,893831,34
Lysa,894941,34
Lysa,895433,34
Lysa,896590,34
Lysa,897664,34
Lysa,897882,34
Lysa,897988,34
Lysa,898356,34
Lysa,898767,34
Lysa,898979,34
Lysa,899546,34
Lysa,900680,34
Lysa,906452,34
Lysa,906811,34
Lysa,908392,34
Lysa,921785,34
Lysa,922303,34
Lysa,923606,34
Lysa,923895,34
Lysa,924258,34
Lysa,924710,34
Lysa,925077,34
Lysa,925582,34
Lysa,925921,34
Lysa,926278,34
Lysa,926525,34
Lysa,926960,34
Lysa,927305,34
Lysa,928003,34
Lysa,928185,34
Lysa,1007749,38
Lysa,1008082,38
Lysa,1009546,38
Lysa,1009734,38
Lysa,1010794,38
Lysa,1012097,38
Lysa,1012807,38
Lysa,1013256,38
Lysa,1020743,38
Lysa,1023798,38
Lysa,1024445,38
Lysa,1025917,38
Lysa,1026126,38
Lysa,1027014,38
Lysa,1027562,38
Lysa,1028739,38
Lysa,1029003,38
Lysa,1029970,38
Lysa,1030190,38
Lysa,1031558,38
Lysa,1032642,38
Lysa,1033536,38
Lysa,1033876,38
Lysa,1034378,38
Lysa,1053533,40
Lysa,1054006,40
Lysa,1054350,40
Lysa,1054610,40
Lysa,1055174,40
Lysa,1055529,40
Lysa,1057476,40
Lysa,1058197,40
Lysa,1059313,40
Lysa,1059995,40
Lysa,1060323,40
Lysa,1060542,40
Lysa,1061315,40
Lysa,1062228,40
Lysa,1062588,40
Lysa,1063668,40
Lysa,1066479,40
Lysa,1070003,40
Lysa,1070962,40
Lysa,1075237,40
Lysa,1076826,40
Lysa,1079762,40
Lysa,1082080,40
Lysa,1082432,40
Lysa,1082749,40
Lysa,1083247,40
Lysa,1105948,42
Lysa,1332563,51
Lysa,1446673,55
Lysa,1446886,55
Lysa,1451580,55
Lysa,1492840,57
Lysa,1525593,58
Lysa,1558931,59
Lysa,1633983,62
Lysa,1884459,71
Lysa,1888233,71
Lysa,1888754,71
Lysa,1893942,71
Lysa,1894114,71
Lysa,1894219,71
Lysa,1894640,71
Lysa,1894720,71
Lysa,1937920,74
Lysa,1938057,74
Lysa,1938370,74
Lysa,1938552,74
Lysa,1938595,74
Lysa,1938738,74
Lysa,1940224,74
lady Arryn,151534,6
lady Arryn,202200,8
lady Arryn,268616,12
lady Arryn,1034170,38
lady Arryn,1113939,42
lady Arryn,1557732,59
