Aegon,73395,3
Aegon,88728,3
Aegon,244713,11
Aegon,295516,13
Aegon,296971,13
Aegon,297147,13
Aegon,297595,13
Aegon,406377,18
Aegon,406562,18
Aegon,408545,18
Aegon,408929,18
Aegon,569042,23
Aegon,572759,23
Aegon,615387,25
Aegon,663657,27
Aegon,768823,30
Aegon,851353,32
Aegon,863528,33
Aegon,937049,35
Aegon,1126112,43
Aegon,1126645,43
Aegon,1126787,43
Aegon,1133299,43
Aegon,1145006,43
Aegon,1591677,60
Aegon,1595360,60
Aegon,1760060,66
Aegon,1818476,68
Aegon,1908587,71
Aegon,1908611,71
Aegon,1913266,74
Aegon,1930694,74
Aegon,1930799,74
Aegon,1930902,74
Aegon,1933089,74
Aegon,1939612,74
Aegon,1939761,74
Aegon,1941716,74
Aegon,1945484,74
Aegon,1947266,74
Aegon,1948297,74
Aegon,1948999,74
Aegon,1949175,74
Aegon,1949396,74
Aegon,1949595,74
Aegon,1949721,74
Aegon,1949742,74
Aegon,1949815,74
Aegon,1949879,74
Aegon,1950038,74
Aegon,1950098,74
Aegon,1950296,74
Aegon,1950409,74
Aegon,1950498,74
Aegon,1950675,74
Aegon,1950732,74
Aegon,1950758,74
Aegon,1951010,74
Aegon,1951243,74
Aegon,1951343,74
Aegon,1952197,74
