Irri,248575,11
Irri,248917,11
Irri,551314,23
Irri,557385,23
Irri,562958,23
Irri,563057,23
Irri,563306,23
Irri,563620,23
Irri,571937,23
Irri,572106,23
Irri,572256,23
Irri,572577,23
Irri,573603,23
Irri,573956,23
Irri,574871,23
Irri,575173,23
Irri,959115,36
Irri,961173,36
Irri,963698,36
Irri,963831,36
Irri,968930,36
Irri,1190224,46
Irri,1191989,46
Irri,1198031,46
Irri,1199934,46
Irri,1202126,46
Irri,1212924,46
Irri,1412764,54
Irri,1416907,54
Irri,1421512,54
Irri,1603814,61
Irri,1691620,64
Irri,1692252,64
Irri,1693466,64
Irri,1694112,64
Irri,1695892,64
Irri,1718274,64
Irri,1807238,68
Irri,1807477,68
Irri,1807635,68
Irri,1809890,68
Irri,1916791,74
Irri,1917154,74
Irri,1917526,74
Irri,1917859,74
