Arya,52124,2
Arya,120796,5
Arya,120951,5
Arya,130956,5
Arya,154449,6
Arya,154662,6
Arya,163177,7
Arya,163537,7
Arya,163586,7
Arya,163632,7
Arya,164132,7
Arya,164755,7
Arya,164933,7
Arya,165277,7
Arya,165366,7
Arya,165976,7
Arya,166180,7
Arya,166434,7
Arya,166913,7
Arya,167141,7
Arya,167310,7
Arya,167438,7
Arya,167511,7
Arya,167517,7
Arya,167523,7
Arya,167848,7
Arya,167953,7
Arya,168201,7
Arya,168525,7
Arya,168621,7
Arya,168997,7
Arya,169429,7
Arya,169603,7
Arya,169743,7
Arya,169950,7
Arya,170388,7
Arya,170689,7
Arya,171032,7
Arya,171268,7
Arya,171794,7
Arya,172458,7
Arya,172669,7
Arya,173272,7
Arya,173663,7
Arya,173729,7
Arya,174024,7
Arya,174226,7
Arya,174441,7
Arya,174992,7
Arya,175215,7
Arya,176158,7
Arya,176356,7
Arya,178224,7
Arya,178641,7
Arya,179565,7
Arya,180062,7
Arya,180906,7
Arya,181273,7
Arya,181617,7
Arya,181689,7
Arya,181890,7
Arya,181958,7
Arya,187639,8
Arya,231030,10
Arya,231159,10
Arya,231423,10
Arya,231697,10
Arya,232223,10
Arya,232591,10
Arya,232706,10
Arya,232961,10
Arya,233130,10
Arya,233457,10
Arya,234107,10
Arya,234700,10
Arya,234899,10
Arya,235277,10
Arya,235732,10
Arya,235894,10
Arya,336184,15
Arya,336271,15
Arya,337609,15
Arya,339119,15
Arya,339445,15
Arya,339792,15
Arya,340638,15
Arya,340903,15
Arya,342433,15
Arya,343060,15
Arya,343546,15
Arya,343755,15
Arya,343906,15
Arya,344345,15
Arya,344422,15
Arya,344575,15
Arya,344849,15
Arya,344984,15
Arya,345296,15
Arya,345568,15
Arya,346010,15
Arya,346290,15
Arya,346377,15
Arya,346831,15
Arya,347055,15
Arya,347376,15
Arya,347604,15
Arya,347651,15
Arya,347931,15
Arya,348042,15
Arya,348454,15
Arya,348783,15
Arya,349319,15
Arya,365191,15
Arya,365220,15
Arya,365423,15
Arya,365876,15
Arya,367295,15
Arya,367425,15
Arya,367510,15
Arya,367581,15
Arya,367671,15
Arya,368111,15
Arya,368330,15
Arya,368431,15
Arya,368708,15
Arya,368747,15
Arya,368865,15
Arya,369417,15
Arya,369533,15
Arya,369714,15
Arya,370029,15
Arya,370323,15
Arya,371383,16
Arya,371666,16
Arya,372082,16
Arya,372898,16
Arya,374006,16
Arya,374119,16
Arya,374688,16
Arya,376450,16
Arya,376760,16
Arya,377032,16
Arya,377101,16
Arya,377322,16
Arya,377654,16
Arya,377904,16
Arya,379135,16
Arya,379340,16
Arya,379874,16
Arya,380045,16
Arya,380279,16
Arya,381431,16
Arya,383131,16
Arya,383277,16
Arya,386784,16
Arya,393651,17
Arya,436338,19
Arya,436542,19
Arya,463705,20
Arya,475836,20
Arya,475923,20
Arya,482037,20
Arya,490447,20
Arya,524789,22
Arya,526397,22
Arya,526715,22
Arya,527520,22
Arya,527587,22
Arya,528067,22
Arya,529151,22
Arya,529574,22
Arya,530960,22
Arya,531599,22
Arya,531635,22
Arya,531818,22
Arya,532700,22
Arya,532883,22
Arya,533083,22
Arya,533615,22
Arya,533823,22
Arya,534383,22
Arya,534692,22
Arya,534840,22
Arya,535181,22
Arya,535445,22
Arya,535591,22
Arya,535912,22
Arya,536762,22
Arya,536835,22
Arya,536907,22
Arya,537190,22
Arya,537278,22
Arya,537547,22
Arya,537937,22
Arya,537964,22
Arya,538446,22
Arya,538817,22
Arya,538978,22
Arya,539108,22
Arya,539420,22
Arya,539701,22
Arya,539784,22
Arya,539855,22
Arya,540023,22
Arya,540179,22
Arya,540357,22
Arya,541107,22
Arya,541476,22
Arya,541552,22
Arya,541909,22
Arya,542485,22
Arya,542801,22
Arya,542964,22
Arya,543232,22
Arya,543602,22
Arya,544500,22
Arya,545071,22
Arya,545791,22
Arya,546155,22
Arya,546647,22
Arya,546714,22
Arya,546974,22
Arya,547314,22
Arya,547474,22
Arya,548484,22
Arya,548732,22
Arya,549235,22
Arya,620141,25
Arya,620424,25
Arya,620696,25
Arya,620981,25
Arya,621149,25
Arya,621891,25
Arya,622366,25
Arya,622951,25
Arya,623293,25
Arya,648979,26
Arya,731348,29
Arya,731400,29
Arya,778805,30
Arya,779024,30
Arya,779387,30
Arya,779518,30
Arya,779840,30
Arya,780135,30
Arya,780664,30
Arya,781055,30
Arya,781228,30
Arya,830978,32
Arya,832279,32
Arya,832828,32
Arya,833296,32
Arya,833640,32
Arya,833811,32
Arya,834180,32
Arya,834639,32
Arya,835136,32
Arya,835212,32
Arya,835495,32
Arya,836128,32
Arya,836350,32
Arya,836612,32
Arya,836900,32
Arya,837330,32
Arya,837702,32
Arya,838043,32
Arya,839321,32
Arya,841108,32
Arya,841292,32
Arya,841722,32
Arya,842032,32
Arya,842816,32
Arya,843176,32
Arya,843679,32
Arya,844302,32
Arya,845251,32
Arya,846146,32
Arya,847215,32
Arya,848994,32
Arya,849162,32
Arya,849666,32
Arya,849795,32
Arya,851425,32
Arya,852392,32
Arya,852562,32
Arya,853104,32
Arya,853323,32
Arya,854275,32
Arya,855313,32
Arya,855754,32
Arya,855906,32
Arya,856320,32
Arya,857195,32
Arya,857299,32
Arya,857688,32
Arya,857776,32
Arya,859429,32
Arya,859551,32
Arya,859618,32
Arya,859920,32
Arya,860046,32
Arya,860235,32
Arya,860652,32
Arya,1040394,39
Arya,1040414,39
Arya,1090544,41
Arya,1098136,41
Arya,1149092,44
Arya,1153950,44
Arya,1154177,44
Arya,1156026,44
Arya,1157234,44
Arya,1158056,44
Arya,1158176,44
Arya,1158524,44
Arya,1158837,44
Arya,1159031,44
Arya,1161173,44
Arya,1161298,44
Arya,1161452,44
Arya,1161750,44
Arya,1162267,44
Arya,1162466,44
Arya,1163047,44
Arya,1163783,44
Arya,1164354,44
Arya,1165551,44
Arya,1166164,44
Arya,1166913,44
Arya,1175189,45
Arya,1182072,45
Arya,1267470,49
Arya,1267856,49
Arya,1272857,49
Arya,1280698,50
Arya,1281004,50
Arya,1281085,50
Arya,1281589,50
Arya,1281969,50
Arya,1284205,50
Arya,1284808,50
Arya,1285283,50
Arya,1285456,50
Arya,1285595,50
Arya,1285785,50
Arya,1286077,50
Arya,1286187,50
Arya,1286251,50
Arya,1286565,50
Arya,1286869,50
Arya,1287124,50
Arya,1287753,50
Arya,1288407,50
Arya,1288571,50
Arya,1288762,50
Arya,1289311,50
Arya,1290810,50
Arya,1291124,50
Arya,1291850,50
Arya,1292131,50
Arya,1292367,50
Arya,1293580,50
Arya,1294169,50
Arya,1294568,50
Arya,1296572,50
Arya,1297376,50
Arya,1297558,50
Arya,1297607,50
Arya,1298138,50
Arya,1298581,50
Arya,1298728,50
Arya,1299223,50
Arya,1300007,50
Arya,1300423,50
Arya,1300928,50
Arya,1301575,50
Arya,1301919,50
Arya,1304240,50
Arya,1304493,50
Arya,1305524,50
Arya,1306877,50
Arya,1307177,50
Arya,1308071,50
Arya,1309114,50
Arya,1309316,50
Arya,1309419,50
Arya,1309574,50
Arya,1309622,50
Arya,1324814,51
Arya,1327579,51
Arya,1340796,52
Arya,1353179,52
Arya,1358357,52
Arya,1360508,52
Arya,1391517,53
Arya,1392786,53
Arya,1393853,53
Arya,1451156,55
Arya,1493517,57
Arya,1493574,57
Arya,1504189,57
Arya,1562245,59
Arya,1562411,59
Arya,1718865,65
Arya,1719128,65
Arya,1719319,65
Arya,1719647,65
Arya,1720213,65
Arya,1721023,65
Arya,1721383,65
Arya,1721562,65
Arya,1722041,65
Arya,1723197,65
Arya,1723760,65
Arya,1724295,65
Arya,1725700,65
Arya,1725977,65
Arya,1727124,65
Arya,1727764,65
Arya,1728259,65
Arya,1728878,65
Arya,1729881,65
Arya,1730674,65
Arya,1731117,65
Arya,1731491,65
Arya,1731842,65
Arya,1731944,65
Arya,1732319,65
Arya,1732460,65
Arya,1733077,65
Arya,1733590,65
Arya,1734085,65
Arya,1735147,65
Arya,1735441,65
Arya,1735666,65
Arya,1735851,65
Arya,1736394,65
Arya,1736744,65
Arya,1737005,65
Arya,1737234,65
Arya,1737762,65
Arya,1738577,65
Arya,1738947,65
Arya,1739186,65
Arya,1739384,65
Arya,1739762,65
Arya,1740162,65
Arya,1741044,65
Arya,1741314,65
Arya,1741604,65
Arya,1742179,65
Arya,1742372,65
Arya,1742734,65
Arya,1743529,65
Arya,1743973,65
Arya,1744897,65
Arya,1745197,65
Arya,1745514,65
Arya,1745963,65
Arya,1746107,65
Arya,1746452,65
Arya,1746728,65
Arya,1746911,65
Arya,1746985,65
Arya,1747567,65
Arya,1748039,65
Arya,1748527,65
Arya,1748887,65
Arya,1749057,65
Arya,1749109,65
Arya,1749594,65
Arya,1878642,70
Arya,1894139,71
Arya,1933454,74
