Renly,199522,8
Renly,357032,15
Renly,357353,15
Renly,358286,15
Renly,375174,16
Renly,377982,16
Renly,378190,16
Renly,419735,18
Renly,465468,20
Renly,465636,20
Renly,466021,20
Renly,466163,20
Renly,466276,20
Renly,466407,20
Renly,466701,20
Renly,467154,20
Renly,470307,20
Renly,470578,20
Renly,471640,20
Renly,472326,20
Renly,474021,20
Renly,474273,20
Renly,625944,25
Renly,663388,27
Renly,663617,27
Renly,665992,27
Renly,672041,27
Renly,673125,27
Renly,674946,27
Renly,675075,27
Renly,675223,27
Renly,675629,27
Renly,675900,27
Renly,683185,27
Renly,683257,27
Renly,720603,29
Renly,725179,29
Renly,725207,29
Renly,725510,29
Renly,725671,29
Renly,725999,29
Renly,736176,29
Renly,737204,29
Renly,761792,30
Renly,764696,30
Renly,765906,30
Renly,766950,30
Renly,767074,30
Renly,776423,30
Renly,777016,30
Renly,782843,30
Renly,783308,30
Renly,848016,32
Renly,864419,33
Renly,864625,33
Renly,866286,33
Renly,868275,33
Renly,934683,35
Renly,935025,35
Renly,1127310,43
Renly,1219671,47
Renly,1220865,47
Renly,1221121,47
Renly,1221204,47
Renly,1222155,47
Renly,1222585,47
Renly,1227552,47
Renly,1229409,47
Renly,1232942,47
Renly,1233108,47
Renly,1233426,47
Renly,1233900,47
Renly,1234706,47
Renly,1235086,47
Renly,1235488,47
Renly,1235702,47
Renly,1243685,47
Renly,1245648,47
Renly,1245884,47
Renly,1271165,49
Renly,1271205,49
Renly,1271597,49
Renly,1271845,49
Renly,1391483,53
Renly,1492652,57
Renly,1507190,57
Renly,1510607,58
Renly,1524919,58
Renly,1527700,58
Renly,1722229,65
Renly,1722277,65
Renly,1738348,65
Renly,1839252,69
Renly,1839673,69
Renly,1840075,69
Renly,1840731,69
Renly,1842635,69
Renly,1895523,71
Renly,1895581,71
Renly,1899154,71
Renly,1899217,71
Renly,1899515,71
Renly,1899992,71
Renly,1900100,71
Renly,1900232,71
Renly,1900840,71
Renly,1901702,71
Renly,1905898,71
Renly,1907022,71
Renly,1931609,74
Renly,1931840,74
lord di Capo Tempesta,357049,15
lord di Capo Tempesta,783537,30
lord di Capo Tempesta,931603,35
lord di Capo Tempesta,1931626,74
